"RPCS ドライバーでは、印刷の設定方法として、2つのタイプを選べるようになっています。
2つのタイプの組み合わせとして、正しいものを選択してください。",「自動設定」と「項目別設定」,「よく使う設定」と「自動設定」,「お気に入り設定」と「項目別設定」,「項目別設定」と「オプション設定」,「お気に入り設定」と「項目別設定」
"（　　　）に当てはまる語句として、正しいものを選択してください。

RPCS ドライバーは、よく使う印刷設定を保存してワンクリックで呼び出せる（　①　）と、多機能をきめ細かく設定が行える（　②　）の2つを、簡単に切り替えて使用できる次世代のユーザインターフェースです。",①項目別設定　②よく使う設定,①初期設定　②よく使う設定,①項目別設定　②初期設定,①お気に入り設定　②項目別設定,①お気に入り設定　②項目別設定
Windows 8.1/Windows Server 2012以降のOSに対応した最新のアプリケーションやWindowsストアアプリから最適な印刷ができるRPCSプリンタードライバーとして、正しいものを選択してください。,RPCS V4 Generic Driver,RPCS Basic ドライバー,RPDL Basic Driver for ORCA,リコーカンタンドライバーインストーラー,RPCS V4 Generic Driver
RPCS ドライバーの記述として、正しいものを選択してください。,RPCSドライバー独自のUIを採用している,お気に入り設定に登録すればワンクリックで設定した内容の印刷ができる,RPCSドライバーはすべてのリコーのプリンターで利用できる,RPCSドライバーはmacOSで利用できるドライバーである,お気に入り設定に登録すればワンクリックで設定した内容の印刷ができる
"お客様から「現在はカラー機を導入しています。利用しているドライバーはRPCS Basic ドライバーのカラー機種版です。来月からモノクロ機も同じフロアで利用することになりました。ドライバーの入れ替えは必要ですか」と質問を受けました。
お客様への回答として、正しいものを選択してください。",RPCS Basic ドライバーでは対応できませんので、個別製品用ドライバーをインストールしてください,引き続き、カラー機種版のドライバーをご使用ください,モノクロ機種版と、カラー機種版の両方をインストールしてください,カラー機種版をアンインストールして、モノクロ機種版をインストールしてください,引き続き、カラー機種版のドライバーをご使用ください
RPCS Basic ドライバーの特長として、誤っているものを選択してください。,ファイル容量が通常版 RPCS ドライバーより軽い,カラー機用ドライバーでもモノクロ機器からの印刷が可能,通常版 RPCS ドライバーに比べインストール時間がかかる,プリンター・デジタル複合機共通で使用可能,通常版 RPCS ドライバーに比べインストール時間がかかる
プリント解像度を表す長さの単位として、正しいものを選択してください。,1インチ,1センチ,1ヤード,1ミリ,1インチ
dpiの値を大きくした時の変化として、最も適切なものを選択してください。,印字品質は良くなるが、スキャニング品質は変わらない,スキャニング品質は良くなるが、印字品質は変化しない,印字品質とスキャニング品質は変化しない,印字品質もスキャニング品質も良くなる,印字品質もスキャニング品質も良くなる
"お客様から「スキャナーのスキャニング品質をあげるにはどうしたらいいのか」と質問を受けました。
お客様への回答として、最も適切なものを選択してください。",読み取り解像度を下げてください,読み取り速度を上げてください,読み取り解像度を上げてください,読み取る用紙をかえてください,読み取り解像度を上げてください
"以下の説明に該当するユーティリティーソフトとして、正しいものを選択してください。

ネットワークに接続されたリコー複合機・プリンターの最新ドライバーの導入が、だれでも簡単にできるようになるWindows パソコン向けのユーティリティーです。",RPCS Basic ドライバー,RICOH Smart Device Print&Scan,リコーカンタンドライバーインストーラー,TotalFlow Print Manager,リコーカンタンドライバーインストーラー
"お客様から「高解像度（600dpi）のデジタル印刷機が欲しい」と相談を受けました。
お客様におすすめする商品として、最も適切なものを選択してください。",RICOH DD 5650,RICOH DD 5550,RICOH DD 5451,RICOH DD 5441,RICOH DD 5650
デジタル印刷機のメリットとして、誤っているものを選択してください。,トナーの粒径が均一で出力画像の細部の再現性が高い,1toN の大量印刷が早い,1原稿につき印刷枚数が多いほど単価は安い,不定形用紙や厚紙・薄紙・再生紙・封筒・ハガキなどの通紙がスムーズ,トナーの粒径が均一で出力画像の細部の再現性が高い
RICOH Pro C9500の特長として、誤っているものを選択してください。,ダウンタイムを軽減するツイントナーボトル方式を採用,C9500にオプションのC9500アップグレードライセンスを装着すると、A4ヨコ170ppmの印刷スピードとなる,シンプルな内部構造で、万が一の紙詰まりによるダウンタイムを短縮,40～470g/㎡の幅広い紙厚に対応,C9500にオプションのC9500アップグレードライセンスを装着すると、A4ヨコ170ppmの印刷スピードとなる
RICOH Pro C9500の特長として、誤っているものを選択してください。,オプションで汚れ/ポチ/スジ、見当ズレ、色変動をインラインで検査が可能,最薄40g/㎡の薄紙に対応,インラインセンサーにより自動でカラープロファイルを作成,最大470g/㎡の厚紙に対応,インラインセンサーにより自動でカラープロファイルを作成
RICOH Pro C9500の安定高品質の特長として、誤っているものを選択してください。,サイド基準のレジストレーション機構,カラーPxPトナーによる色再現性向上,転写や作像部の改良や新たな画像調整技術で、品質を更に安定化,画質への熱影響を抑え、安定した品質を実現するプラットフォーム,カラーPxPトナーによる色再現性向上
RICOH Pro C9500の特長として、正しいものを選択してください。,ホワイトトナー・クリアトナーを使用可能,AC転写技術を搭載し、凹凸紙対応力が向上,"1,260mmまでの長尺用紙の自動両面印刷が可能",新方式の摺動定着方式で封筒、合成紙、薄紙印刷も高品質に印刷が可能,新方式の摺動定着方式で封筒、合成紙、薄紙印刷も高品質に印刷が可能
RICOH Pro C7500のスペシャルカラーの特長として、正しいものを選択してください。,CMYKと合わせて、一度に最大6色での印刷が可能,スペシャルカラーの種類は全部で3種類,CMYKのみのデータへ自動的にネオンイエローまたはネオンピンクを付加して印刷可能,先刷りはブラック用とスペシャル用のユニットを入れ替えることで可能となり、ホワイトトナーのみ先刷り可能,CMYKのみのデータへ自動的にネオンイエローまたはネオンピンクを付加して印刷可能
RICOH Pro C7500の説明として、正しいものを選択してください。,RICOH GC OSを搭載し、業務効率化やダウンタイム低減を実現,汚れ/ポチ/スジ、見当ズレ、色変動のインライン検査に対応,"オプション「A3LCT長尺用紙拡張キットXL タイプS14」装着時、1,030mmまでの長尺用紙の連続給紙が可能",2次転写ユニットのベルト化により52.3～ 360g/㎡の幅広い紙厚に対応,RICOH GC OSを搭載し、業務効率化やダウンタイム低減を実現
RICOH Pro C7500の生産性に関する説明として、誤っているものを選択してください。,お客様自身でメンテナンス可能な設計により、ダウンタイムを低減,不給紙や紙詰まり発生時の自動復帰機能を新たに搭載,"最大18,300枚の大量給紙が可能",紙厚問わず、フルカラー/モノクロともに最大90ページ/分の高生産性,紙厚問わず、フルカラー/モノクロともに最大90ページ/分の高生産性
RICOH Pro C5410S/C5400Sの特長として、正しいものを選択してください。,稼働中に廃トナーボトルの交換が可能,ワンパス両面240ページ/分の高速ADFを搭載,ウォームアップタイムを前身機から大幅に短縮,FAX機能を標準搭載,ウォームアップタイムを前身機から大幅に短縮
RICOH Pro C5410S/C5400Sの高画質に関する機能の説明として、正しいものを選択してください。,カラーPxP-EQRトナーを採用により、帯電性能が安定化し生産性と安定性の両立を実現。,"最大1,200dpi×1,200dpi での書き込みが可能。",Fieryカラーコントローラーが標準搭載され、詳細な色味や画像品質調整が可能に。,AI画像補正機能を搭載し、AIが画像を最適な色味に自動補正。,カラーPxP-EQRトナーを採用により、帯電性能が安定化し生産性と安定性の両立を実現。
RICOH Pro C5410S/C5400Sの用紙対応力に関する説明として、正しいものを選択してください。,400g/㎡（両面）までの紙厚に対応,"最大330.2×1,200ｍｍの長尺用紙に対応",封筒の積載枚数を向上させる封筒定着オプションに対応,評価済み用紙の出力設定を統合用紙システムにインストール可能,評価済み用紙の出力設定を統合用紙システムにインストール可能
RICOH Pro 8400Sのオプション針なし綴じ機能の最大綴じ枚数として正しいものを選択してください。,20枚,17枚,25枚,10枚,20枚
RICOH Pro 8420Y/8420HT/8410Y/8410HTの特長として、正しいものを選択してください。,"最大2,400万ページの出力に対応し、印刷機に迫る高耐久性を実現","最大136ページ/分の高速出力でトータル6,000万ページの高耐久設計のプリンター","最大10,000行/分の印刷速度、複数台での大量印刷に応えられる",インクリボンのカートリッジ化で簡単操作のリボン交換,"最大136ページ/分の高速出力でトータル6,000万ページの高耐久設計のプリンター"
RICOH Pro 8420Y/8420HT/8410Y/8410HTの特長として、正しいものを選択してください。,"最大5,100行/分 の印刷速度で複数台での大量印刷が可能なプリンター",オプションでファクス/スキャナー機能が拡張可能なレーザープリンター,"最大18,850枚の大量給紙が可能",75ページ/分の高速出力でトータル900万ページの高耐久設計のプリンター,"最大18,850枚の大量給紙が可能"
RICOH Pro 8420S/8410S/8400Sに搭載されている、大量出力時にもページ間で均一な濃度を保つための機能として、正しいものを選択してください。,プロセスコントロール,アクティブトナー濃度コントロール,VCSEL副走査変倍,面内濃度ムラ補正技術,プロセスコントロール
RICOH Pro 8420Y/8420HT/8410Y/8410HTの特長として、正しいものを選択してください。,基幹系出力で求められる高速・高耐久に加え、高い用紙対応力を実現したカラー高速カット紙プリンター,プロダクション市場向け出力で求められる高速・高耐久に加え、高い用紙対応力を実現したモノクロ高速連帳プリンター,基幹系出力で求められる高速・高耐久に加え、高い用紙対応力を実現したモノクロ高速カット紙プリンター,プロダクション市場向け出力で求められる高速・高耐久に加え、高い用紙対応力を実現したカラー高速連帳プリンター,基幹系出力で求められる高速・高耐久に加え、高い用紙対応力を実現したモノクロ高速カット紙プリンター
RICOH Pro 8420S/8410S/8400Sに搭載されている「リトライ給紙」や「パージ機能強化」でジャム率の低減が可能となった機能として、正しいものを選択してください。,自動復帰機能,レジストレーション機構,プロセスコントロール,リミットレス排紙,自動復帰機能
"（　　　）に当てはまる語句として、正しいものを選択してください。　

RICOH Ri 100の最大印字可能範囲は、（　　　）相当です。",B4,A3,A4,B5,A4
"（　　　）に当てはまる語句として、正しいものを選択してください。　

ガーメントプリンターとは、（　　　）に直接プリントするプリンターのことです。",布地,コート紙,鉄板,食品,布地
RICOH Ri 100で印字可能なものとして、最も適切なものを選択してください。,綿100%の白色Tシャツ,シルクのネクタイ,A1サイズのポスター,ナイロン100％の黒色Tシャツ,綿100%の白色Tシャツ
シリアル・インパクト・プリンター 5577-M05の最高印刷速度として、正しいものを選択してください。,360行/分,360ページ/分,360文字/秒,360ドット/秒,360文字/秒
シリアル・ドット・プリンター 5577シリーズ（5577/5573）はOSO商流であるが、仕入先について、正しいものを選択してください。,IBM,JBAT,EPSON,富士通,JBAT
"（　　　）に当てはまる語句として、正しいものを選択してください。　

5577シリーズは、基幹系分散出力をサポートする（　　　）・プリンターです。",ライン,ジェルジェット,シリアル･インパクト,サーマル,シリアル･インパクト
5577シリーズ（5577/5573）の印刷形態として、最も適切なものを選択してください。,帳票印刷,高画質印刷,オンデマンド印刷,フルカラー印刷,帳票印刷
TotalFlow 統合印刷基盤のうち、電子帳票管理ソフトウェア（TotalFlow E-Report Manager）の特長として、正しいものを選択してください。,メインフレームやオープンシステムの帳票を統合的に管理できる,PDFデータやAFPプリンターで出力していた帳票を電子帳票化できる,印刷準備から仕分け、印刷予実績管理、長期保存まで帳票のライフサイクルを効率的に管理できる,帳票資源の自動変換、帳票のPDF化など、基幹プリンターのオープン化を容易に実現できる,PDFデータやAFPプリンターで出力していた帳票を電子帳票化できる
TotalFlow 統合印刷基盤のうち、印刷運用管理ソフトウェア（TotalFlow Print Operating Manager）の特長として、正しいものを選択してください。,POD向け印刷ジョブ/プリンター管理ソフトウェア,印刷準備から仕分け、印刷予実績管理、長期保存まで帳票のライフサイクルを効率的に管理できる,帳票資源の自動変換、帳票のPDF化など、基幹プリンターのオープン化を容易に実現できる,セパレーター挿入、エラーリカバリなど、きめ細かなジョブ管理とプリンター監視が可能,セパレーター挿入、エラーリカバリなど、きめ細かなジョブ管理とプリンター監視が可能
TotalFlow 統合印刷基盤の特長として、正しいものを選択してください。,データ入力から紙への印刷・電子帳票出力まで、印刷環境を一括してサポートし、高信頼な印刷基盤の構築を実現,グラフィックアーツ業界標準 CIP4/JDFを標準サポート,プリンター故障時にもジョブを正常なプリンターに自動的に振り分けて印刷を継続可能,印刷ジョブの編集・設定から、印刷スケジューリングまで、快適な操作環境でPOD業務の効率化、コスト削減を実現,データ入力から紙への印刷・電子帳票出力まで、印刷環境を一括してサポートし、高信頼な印刷基盤の構築を実現
TotalFlow 統合印刷基盤に含まれるソフトウェアとして、正しいものを選択してください。,エージェントソフトウェア,セキュリティソフトウェア,印刷運用管理ソフトウェア,帳票作成ソフトウェア,印刷運用管理ソフトウェア
FusionPro VDP CREATOR が動作するために必須のソフトウェアとして、正しいものを選択してください。,Adobe Photoshop,MS Word,MS Excel,Adobe Acrobat Pro,Adobe Acrobat Pro
FusionPro VDP CREATOR において連携して使用する、パーソナル画像を作成するためのイメージバリアブルソフトウェアの名称として、正しいものを選択してください。,Fusion360,モリサワ MVP7,Adobe Express,FusionPro Expression,FusionPro Expression
FusionPro VDP CREATOR により組版出力されるファイル形式について、正しいものを選択してください。,MP4,CSV,JPEG,PDF,PDF
FusionPro VDP CREATORが、どのような商品かを一言で表す記述として、正しいものを選択してください。,ワードプロセッシング・ソフトウェア,表計算ソフトウェア,画像処理ソフトウェア,プロ用の差し込み印刷ソフトウェア,プロ用の差し込み印刷ソフトウェア
RICOH Auto Color Adjusterの主な機能の組み合わせとして、正しいものを選択してください。,「手動カラー調整」と「色見本合わせ」,「かんたん色調整」と「色見本合わせ」,「かんたん色調整」と「印刷工程管理」,「手動カラー調整」と「印刷工程管理」,「かんたん色調整」と「色見本合わせ」
RICOH Auto Color Adjusterが、どのような商品かを一言で表す記述として、正しいものを選択してください。,自動印刷ソリューション,印刷工程管理ソリューション,自動デザインソリューション,簡単カラーマネジメントソリューション,簡単カラーマネジメントソリューション
RICOH Auto Color Adjusterの特徴として、正しいものを選択してください。,印刷した出力物の色の測色のみを実施します。,印刷ファイルを自動で複数のプリンターに分散印刷します。,カラー画像ファイルを簡単に作成できます。,プリンターの日々の色調整や色判定をスキルレスに行えます。,プリンターの日々の色調整や色判定をスキルレスに行えます。
RICOH Auto Color Adjusterの「かんたん色調整」機能として、正しいものを選択してください。,印刷工程の一元管理、日々の無駄な作業を削減する。,プリンター故障時にジョブを正常なプリンターに自動的に振り分ける。,プリンタ―の色品質の維持、複数台のプリンターの色のばらつきを抑制する。,カラー原稿データをグループメンバーで共有し、効率的に原稿を作成する。,プリンタ―の色品質の維持、複数台のプリンターの色のばらつきを抑制する。
"レーザー光源の特長として、誤っているものを選択してください。
",水中でも投映できる,ランプ光源と比べてコントラストが高く、鮮明な画質,起動とシャットダウンが早く、準備や片付けの時間を短縮する,"約20,000時間の長寿命。ランプ交換不要で､導入後の費用と手間がかからない",水中でも投映できる
プロジェクターの明るさを表す「出力光束」の単位として、正しいものを選択してください。,平方メートル,ルーメン（lm）,デシベル,ワットアワー,ルーメン（lm）
"（　　　）に当てはまる語句として、正しいものを選択してください。

プロジェクターの主な用途は、業種や業務にかかわらず次の4つに分類されます。

・会議、ミーティング、プレゼンテーション
・プロモーション、サイネージ、映像演出
・集会、イベント
・（　　　）",授業、学習,印刷,写真撮影,清掃,授業、学習
WXL4960（4000lm）の実用できる最大投写画面サイズとして、正しいものを選択してください。,100型,23型,A型,参加型,100型
WXL5860（4700lm）の実用できる最大投写画面サイズとして、正しいものを選択してください。,10.1型,後期型,110型,264型,110型
高輝度の超短焦点モデルUHL3660（6500lm）の実用できる最大投写画面サイズとして、正しいものを選択してください。,10.1型,120型,後期型,264型,120型
WUL6680（8500lm）の実用できる最大投写画面サイズとして、正しいものを選択してください。,15型,68型,全方位型,150型,150型
WX4153（3600lm）の実用できる最大投写画面サイズとして、正しいものを選択してください。,65型,650型,全天候型,165型,65型
WX4153の特長として、誤っているものを選択してください。,リコーのプロジェクターの代名詞である「タテ型超短焦点モデル」,圧倒的に小さな接地面積で、デスクトップ設置スタイルを確立,本体背面から投映面まで、最短11.7cmの壁ピタ設置を実現,IP65に準拠する防水モデル,IP65に準拠する防水モデル
WXL4960NIの特長として、誤っているものを選択してください。,教室の大型提示装置として投写位置に制約されない「教卓設置型」,車載用モデル,生徒の安全を優先した「前面入力端子」や「斜め前方向への排気」など、教室で使いやすい設計,USB Type-C（DP/ALTモード）入力端子を装備。HDMI変換アダプターを使わずにUSB Type-Cケーブル（別売）で直接続できて便利,車載用モデル
RICOH Wireless Projectionのセット内容として、正しいものを選択してください。,RICOH Wireless Projection Type2は受信機×1台・送信機×2台のセットで、送信機がHDMIⓇ＋USB接続のタイプ,RICOH Wireless Projection Type1は受信機×1台・送信機×1台のセットで、送信機がUSB Type-C接続のタイプ,RICOH Wireless Projection Type2は受信機×1台・送信機×1台のセットで、送信機がUSB Type-C接続のタイプ,RICOH Wireless Projection Type1は受信機×1台・送信機×2台のセットで、送信機がHDMIⓇ＋USB接続のタイプ,RICOH Wireless Projection Type1は受信機×1台・送信機×2台のセットで、送信機がHDMIⓇ＋USB接続のタイプ
RICOH Wireless Projectionの特長として、誤っているものを選択してください。,高画質・高音声のデータも遅延なく転送可能,パソコン・タブレットなどのOSを問わず、利用が可能,タイプの異なる送信機を混在させての利用はできない,ボタンを押すだけの簡単ワイヤレス投影で、最大15mの距離からの投影も可能,タイプの異なる送信機を混在させての利用はできない
RICOH Wireless Projectionの訴求ポイントとして、最も適切なものを選択してください。,最大30mの距離からの投影も可能なため、広い会議室での利用におすすめ,パソコン・タブレットへの専用ソフトのインストールが不要で、誰でもすぐに使える,送信機の増設が可能で、最大100台まで同時に利用ができ、大人数が発表する場にも最適,受信機をパソコン・タブレットなどの機器に、送信機をプロジェクターや液晶ディスプレイにつなぐだけでワイヤレス投影が行える,パソコン・タブレットへの専用ソフトのインストールが不要で、誰でもすぐに使える
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Collaboration Board Wシリーズのラインナップは、（　①　）、（　②　）、（　③　）である。",①65インチ　②75インチ　③86インチ,①55インチ　②65インチ　③86インチ,①55インチ　②65インチ　③75インチ,①32インチ　②65インチ　③75インチ,①55インチ　②65インチ　③75インチ
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Interactive Whiteboard A6510/A7510は、（　①　）OS を搭載し、（　②　）EDLA認証を取得。導入後すぐに（　②　）のアプリケーションを活用して、さまざまな作業ができます。","①Chrome
②Google ","①Windows
②Microsoft","①Mac
②Apple","①Android
②Google ","①Android
②Google "
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Collaboration Board Wシリーズは、オールインワンモデルとして簡単にWeb会議を開催準備できるように、新たにオプションとして　　
　（　　　）を用意している。",ワイヤレスドングル,AIカメラ,外付けマイク・スピーカー,外付けカメラ・マイク・スピーカー,AIカメラ
"（　　　）に当てはまる語句として、正しいものを選択してください。

リコーIWB A6500-Eduは、タブレット型端末との親和性を高めるため、システム基盤として（　　　）を採用し、急激にICT化が進んだ学びの現場でも、スマートフォンに近いシンプルな操作性で、ホワイトボードアプリケーションをはじめとする基本ユーティリティを標準搭載した一体型電子黒板となっています。",Android OS,Windows OS,Mac OS,Linux,Android OS
"（　　　）に当てはまる語句として、正しいものを選択してください

リコーIWB A6500-Eduは、本体前面に配した（　　　）に端末をケーブル1本で接続するだけで、映像・音声データの送信、画面からの端末操作、端末への給電ができます。",USB Type-A,USB Type-C,USB Type-B,USB Micro,USB Type-C
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Collaboration Board Wシリーズは、（　　　）OS のみで稼働します。又、お客様のニーズに合わせて、セキュリティソフトをインストールしたり、セキュリティポリシーに合わせた設定運用が可能です。",Windows,Android ,Linux,Chrome,Windows
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Collaboration Board Wシリーズは、Cloud Whiteboardを標準搭載することで、今まで実現できていなかった（　　　）とも、リアルタイムに板書を共有し、双方向での手書きコミュニケーションが実現します。",グループ会社,外部の取引先やお客様,在宅メンバー,社内,外部の取引先やお客様
RICOH Collaboration Board WシリーズとWindows PCを接続し、PC画面を表示させる際の条件として、正しいものを選択してください。,専用ソフトをホームページからダウンロードしてインストールする必要がある,Wi-Fi環境でのネットワーク設定が必要である,パソコンに専用ソフトをインストールする必要はなく、無線で接続するだけである,別途接続機器が必要である,パソコンに専用ソフトをインストールする必要はなく、無線で接続するだけである
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Collaboration Boardとオプションのスタンドとの組み合わせで安心してご利用いただけるよう、震度6強相当の再現実験を実施。さらに静止した状態で、前後左右それぞれに（　　　）度傾けても転倒しないことを確認しています。",20,5,15,10,15
"（　　　）に当てはまるものとして適切なものを選択してください。

RICOH Collaboration Board Add-on Service for Microsoft 365は、Microsoft 365の各種サービスや情報にRICOH Collaboration Board上からスムーズにアクセスし有効活用するためのアドオン型クラウドサービスです。
（　　　）で招集された会議予定を、RICOH Collaboration Board上から参照でき、添付ファイルの確認や、スケジュール詳細に記載された会議リンク等を経由したWeb会議への参加が可能です。",Googleカレンダー,desknet's NEO,Outlook,Slack,Outlook
"（　　　）に当てはまる語句として、正しいものを選択してください。

デジタルサイネージのメリットは（　①　）に応じた視聴者ターゲットの設定が行え、焦点を絞った（　②　）を配信できることです。",①設置場所　②メール,①設置場所　②メッセージ,①音響設備　②メール,①音響設備　②メッセージ,①設置場所　②メッセージ
デジタルサイネージのメリットとして、誤っているものを選択してください。,設置場所に応じたターゲットに訴求できる,消費電力の削減に繋がる,タイムリーな情報発信ができる,印刷物の取替えの手間がかからない,消費電力の削減に繋がる
"（　　　）に当てはまる語句として、正しいものを選択してください。

デジタルサイネージのSTBとは、セット・トップ・ボックスの略です。コンテンツを（　①　）し、決められた（　②　）や（　③　）でコンテンツを再生する機器です。",①ダウンロード　②音楽　③映像,①アップロード　②映像　③条件,①アップロード　②時間　③条件,①ダウンロード　②時間　③条件,①ダウンロード　②時間　③条件
"（　　　）に当てはまる語句として、正しいものを選択してください。

トータル提案を可能とするリコーデジタルサイネージの5つの強みは、（　①　）、（　②　）、配信システムの多彩な機能、外部コンテンツが低価格、全国のサポート体制で安心。",①ディスプレイ提案が可能　②低価格･コンパクト･安定稼働のSTB,①ディスプレイ提案が可能　②空間演出,①無料設置サービス　②低価格･コンパクト･安定稼働のSTB,①無料設置サービス　②ライブ配信,①ディスプレイ提案が可能　②低価格･コンパクト･安定稼働のSTB
"（　　　）に当てはまる語句として、正しいものを選択してください。

参加型キャンペーン投稿を店頭でも発信し、キャンペーン盛り上げの演出にも使える（　①　）コンテンツが使えるようになりました。
※対象機器：RICOH Digital Signage STB Type2、電子POP、RDS DISPLAY PD",ポータルサイト,空間演出,３D映像,Instagram,Instagram
"リコーデジタルサイネージの有料オプションの説明です。（　　　）に当てはまる語句として、正しいものを選択してください。

防災/災害情報（有料オプション）は、（　　　）というお得なメニューを対応させると価格的にお客様は導入しやすくなります。",ライトパック,ディスカウントパック,オフィスパック,コンテンツパック,オフィスパック
クラウド型デジタルサイネージのメリットとして、誤っているものを選択してください。,イニシャル費用が安い,配信台数が多い,ランニング費用が不要,システム運用が簡単,ランニング費用が不要
リコーデジタルサイネージの有料オプション機能である視聴データ計測サービスの説明として、正しいものを選択してください。,視聴者の属性（性別、年齢、マスク着用有無）が分かる,視聴者が購入したかどうかが分かる,デジタルサイネージ前の通過人数は計測に入らない,コンテンツごとの視聴者数・視聴時間は分からない,視聴者の属性（性別、年齢、マスク着用有無）が分かる
RICOH Portable Monitor シリーズが活用できる場面として、誤っているものを選択してください。,ディスプレイが無い打合せスペースで、あるいは対面での情報提示シーン,ショールーム・店舗・窓口業務、あるいは応接における接客シーン,オンライン会議のコミュニケーションシーン,流通業店舗での検温シーン,流通業店舗での検温シーン
RICOH Portable Monitor 150に搭載している機能の説明として、正しいものを選択してください。,バッテリー搭載,MiracastⓇによる無線接続が可能,同時表示端末数は最大2台（無線接続時）,USB Type-Cによる有線接続が可能,USB Type-Cによる有線接続が可能
RICOH Portable Monitorシリーズは、「渡して情報共有、そして共創する」という目的で提案していることを伝えるコンセプトとして、最も適切なものを選択してください。,ハンドアウト型ディスプレイ,ハンドサイン型ディスプレイ,ハンドインハンド型ディスプレイ,ハンドメイド型ディスプレイ,ハンドアウト型ディスプレイ
RICOH Portable Monitor 150BWの特長の説明として、誤っているものを選択してください。,内蔵バッテリー搭載により電源がなくても連続3時間使用可能,本体一体型スタンド付きで約560gという圧倒的な軽量性を実現している,発色の良い高精細表示の有機ELディスプレイを採用,無線接続を実現することで完全ワイヤレスでディスプレイ利用可能を実現している,本体一体型スタンド付きで約560gという圧倒的な軽量性を実現している
"（　　　）に当てはまる語句として、正しいものを選択してください。

RICOH Portable Monitorシリーズは、（　①　）の（　②　）タッチディスプレイです。目の前の相手と、鮮明なディスプレイを使ったコミュニケーションにより、（　③　）を加速します。",①14インチ　②有機EL　③コラボレーション,①15.6インチ　②液晶　③企業の成長,①14インチ　②液晶　③企業の成長,①15.6インチ　②有機EL　③コラボレーション,①15.6インチ　②有機EL　③コラボレーション
RICOH eWhiteboard 4200の基本機能（Add-on Service無し）として、正しいものを選択してください。　,はなれた拠点につながる遠隔共有,筆記したデータをkintoneアプリに登録,よく入力するワードを登録できるカスタム辞書,ブラウザから確認できるドキュメント管理機能,よく入力するワードを登録できるカスタム辞書
RICOH eWhiteboardのAdd-on Service機能であるPDFフォームに関する記述として、正しいものを選択してください。,書いたらすぐに、自動でテキスト変換。予測変換もできます。大きく書くと大きく、小さく書くと小さく変換されます,入力規則を定義すると手書き時の変換がスピーディに。個人情報などをマスキングすることも可能です,eWhiteboard同士で最大15台まで遠隔共有が可能です。離れた場所から画面を共有し、リアルタイムに相互書き込みが行えます,eWhiteboardにデータ（PDF）をアップロードしたり、eWhiteboard上のデータ（PDF/CSV）をダウンロード・削除・閲覧することができます,入力規則を定義すると手書き時の変換がスピーディに。個人情報などをマスキングすることも可能です
"（　　　）に当てはまる語句として、正しいものを選択してください。
　
デジタルペーパーは（　①　）紙の性質と、液晶ディスプレイの（　②　）という長所を合わせ持った反射型の表示メディアです。",①見やすく、折りたたみやすい　②明るくて省エネ,①見やすく、安価　②高精細,①見やすく、電気がなくても表示が残る　②書換え可能,①見やすく、コンパクト　②安価,①見やすく、電気がなくても表示が残る　②書換え可能
"（　　　）に当てはまる語句として、正しいものを選択してください。
　
RICOH eWhiteboard 4200は（　①　）を促進させる（　②　）です。",①オフィス業務のDX　②小型サイズの手書きデジタルペーパー,①現場業務のDX　②大判サイズの手書きデジタルペーパー,①オフィス業務のDX　②A4サイズの手書きデジタルペーパー,①現場業務のDX　②A4サイズの手書きデジタルペーパー,①現場業務のDX　②大判サイズの手書きデジタルペーパー
RICOH eWhiteboardがハマる現場のポイントとして、正しいものを選択してください。,後工程で手書きデータを転記/活用する,暗い場所で表示する必要がある,カラーで高精細な写真を写して書き込む,インターネット環境が無い場所同士の遠隔共有,後工程で手書きデータを転記/活用する
RICOH eWhiteboardのソリューションシナリオ「図面を使った現場での作業指示、図面変更」の説明として、正しいものを選択してください。,クラウドストレージに保管した図面をダイレクトにeWhiteboard表示して書き込みができるので印刷が不要、書き込んだ図面の保管作業も不要,MFPに保管した紙帳票を呼び出して、そのままeWhiteboardに表示できるので印刷の手間が省ける,Excelデータをそのままアップロードできるので、ファイル変換が不要。Excelに入力したデータはそのままExcelで保管ができデータの利活用が可能,図面に入力したデータはeWhiteboardからメールで他拠点に送信が可能。PCレスなため工数削減となる,クラウドストレージに保管した図面をダイレクトにeWhiteboard表示して書き込みができるので印刷が不要、書き込んだ図面の保管作業も不要
RICOH eWhiteboardがハマる現場のポイントとして、正しいものを選択してください。,暗い場所で表示する必要がある,カラーで高精細な写真を写して書き込む,防塵防水が必要な場所で作業を行う,インターネット環境が無い場所同士の遠隔共有,防塵防水が必要な場所で作業を行う
