成長戦略におけるアンゾフの成長ベクトルについて、最も適切なものを選択してください。,新製品開発戦略は、販売エリアを拡大し、ターゲット市場を拡大。現製品を新市場に提案すること,新市場開拓戦略は、新製品を現市場で売上、利益を伸ばす戦略である,市場浸透戦略と新製品開発戦略と多角化戦略の3種類の戦略がある,多角化戦略は、新規事業が軌道に乗るまでは大きなリスクがありますが、軌道に乗ればリスクの分散が図れる,多角化戦略は、新規事業が軌道に乗るまでは大きなリスクがありますが、軌道に乗ればリスクの分散が図れる
3C分析の説明として、正しいものを選択してください。,自社と競合他社・市場／お客様との関係を分析する手法である,商品を3つのレベルに分類して、重点管理する商品を定める,財務的評価指標と非財務的評価指標を体系化したものである,市場浸透戦略、新製品開発戦略、新市場開拓戦略、多角化戦略の4種類の戦略がある,自社と競合他社・市場／お客様との関係を分析する手法である
マーケティングの要素として代表的なマッカーシーの4Pとして、誤っているものを選択してください。,Price,Person,Promotion,Product,Person
"モノが溢れている時代では、お客様のニーズを汲み取り製品やサービスを市場に供給する必要があります。
そのような活動を何と呼びますか。最も適切なものを選択してください。",マーケット・イン,プロダクト・アウト,マーケット・アウト,プロダクト・イン,マーケット・イン
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

市場への働きかけのために、マーケティングの要素を効果的に組み合わせることをマーケティング・ミックスという。マーケティングの要素として代表的なものに、マッカーシーの（　　　）が挙げられる。",３C,３M,４P,５S,４P
バランスト・スコアカードの4つの視点に含まれるものとして、正しいものを選択してください。,業務プロセスの視点,株主の視点,品質の視点,情報セキュリティの視点,業務プロセスの視点
バランスト・スコアカードを活用することで、明らかにできることとして、最も適切なものを選択してください。,各従業員が保有するスキル,未来の財務業績,過去の財務業績,ビジョンと戦略,ビジョンと戦略
"1992 年にハーバード・ビジネススクールのロバート・Ｓ・キャプラン教授とコンサルタントのデビット・P・ノートンによって提唱された、4 つの視点から「ビジョンと戦略」を明らかにして、実行するための経営管理のフレームワークを何といいますか。
最も適切なものを選択してください。",キャッシュフロー経営,3C分析,成長ベクトル,バランスト・スコアカード,バランスト・スコアカード
"経営者や管理者が経営の意思決定を行うための財務情報を提供することを目的とした会計を何といいますか。
最も適切なものを選択してください。",財務会計,管理会計,制度会計,税務会計,管理会計
"日本銀行が行う「企業短期経済観測調査」で、「業況が良い」と答えた企業の割合から「業況が悪い」と答えた企業の割合を引いて算出する、経済指数を何といいますか。
最も適切なものを選択してください。",業況DI,業績DI,不況DI,景気DI,業況DI
経済指標・景気判断指標に関する説明として、不適切なものを選択してください。,日銀短観は日銀が約1万社に景気の現状と先行きについて、アンケートを行い集計したものである,総務省統計局は家計調査の一環として、2人以上の世帯の消費支出の動向を毎月発表している,GDPの増加率は経済成長率とも呼ばれ、その速報は1年（12ヶ月）ごとに発表される,「業況判断DI」では「業況が良い」と答えた企業の割合から「業況が悪い」と答えた企業の割合を引いて算出する,GDPの増加率は経済成長率とも呼ばれ、その速報は1年（12ヶ月）ごとに発表される
"経済状況を把握するための経済指標の１つとして一定期間内に国内で生み出された付加価値額の合計を何といいますか。
最も適切なものを選択してください。
※この増加率は経済成長率とも呼ばれます。",DI,CI,GNI,GDP,GDP
企業経営をする上で欠かすことのできない経済指標の説明として、不適切なものを選択してください。,完全失業率を算出するときに扱う完全失業者数とは、現在仕事に就いていない人口の全てをいう,完全失業率とは労働力人口に占める完全失業者数の割合をいう,有効求人倍率は公共職業安定所で扱った月間有効求人数を月間有効求職数で割ったものである,有効求人倍率から判断できることは、倍率が低ければ低いほど雇用状況が厳しいことを示している,完全失業率を算出するときに扱う完全失業者数とは、現在仕事に就いていない人口の全てをいう
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

消費者物価指数は、消費者が購入する商品やサービスの価格における（　　　）を表す指標です。
この指標によってインフレ、デフレの動向を知ることができます。",適正価格,物価変動,消費者の購買行動,消費支出額,物価変動
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

企業物価指数は、消費者物価指数よりも（　　　）動く傾向がある。",遅れて,先行して,小さく,大きく,先行して
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

建設業には、ビル・個人住宅・マンション・店舗などの建物を建てる（　①　）と、ダム・鉄道・道路・橋梁・トンネルなどの公共性の強いインフラを整備する（　②　）の2つの分野があります。",①専門工事　②一式工事,①住宅事業　②インフラ事業,①建築　②土木,①民間　②公共,①建築　②土木
建設業では下請構造が形成されているが、そのような構造が進んだ背景として、最も適切なものを選択してください。,工事ごとに業者の専門化が進んでいる,確実に工数短縮が実現できる,財閥解体が進み、大企業が分割された,公共工事では、下請企業が多いほど、受注しやすい,工事ごとに業者の専門化が進んでいる
"建設業のお客様を訪問する前に建設業界について調べました。
建設業界に関する記述として、最も適切なものを選択してください。",建設工事を請け負うにあたっては、市町村長の許可が必要である,国土交通省の調査によると元請のみの企業の比率は約2割である,建設業はGDPの約20％を占めている,建設業は、全産業の2割に当たる就業者を抱えている,国土交通省の調査によると元請のみの企業の比率は約2割である
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

建設業の拠点を複数の都道府県に設ける場合には、（　　　）の許可が必要になる。",本社拠点を構える都道府県の知事,拠点ごとの都道府県知事,総務大臣,国土交通大臣,国土交通大臣
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

2023年度の建設投資額の見通しは約（　　　）兆円です。",50,70,80,100,70
建設業者の施工部門における業務の流れとして、最も適切なものを選択してください。,実行予算作成 → 施工 → 部材発注・協力業者打ち合わせ → 完成・引渡し,部材発注・協力業者打ち合わせ → 実行予算作成 → 施工 → 完成・引渡し,実行予算作成 → 部材発注協力業者打ち合わせ → 施工 → 完成・引渡し,部材発注・協力業者打ち合わせ → 施工 → 完成・引渡し → 実行予算作成,実行予算作成 → 部材発注協力業者打ち合わせ → 施工 → 完成・引渡し
公共工事による建設業者の営業部門における業務の流れとして、最も適切なものを選択してください。,引き合い → 積算・見積り → 入札 → 契約,入札 → 積算・見積り → 引き合い → 契約,入札 → 引き合い → 積算・見積り → 契約,引き合い → 積算・見積り → 契約 → 入札,引き合い → 積算・見積り → 入札 → 契約
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

建設業には、営業、（　　　）、施工、管理などの業務があります。",融資,販売,診療,設計,設計
国家資格としての建築士の分類に含まれないものとして、最も適切なものを選択してください。,一級建築士,二級建築士,三級建築士,木造建築士,三級建築士
建設業の営業部門の仕事として、最も適切なものを選択してください。,入札,施工,財務管理,設備設計,入札
"建設業における以下の業務を行う部門として、最も適切なものを選択してください。

国土交通省の土木積算基準をもとに積算業務を行い、入札に参加する",営業部門,設計部門,管理部門,施工部門,営業部門
建設業の土木工事において、実際の工事にかかる費用を算出する部門として、最も適切なものを選択してください。,管理部門,設計部門,営業部門,施工部門,設計部門
建設業の土木工事において、官公庁に提出する報告書の作成を行う部門として、最も適切なものを選択してください。,管理部門,営業部門,施工部門,設計部門,施工部門
"建設業のお客様を訪問するにあたり、公共工事の受注について調べました。
公共工事の受注に関して、最も適切なものを選択してください。",公共工事の発注は入札で決まることが一般的である,公共工事の入札では指名競争入札が増加する傾向にある,税理士や銀行に足を運んで情報収集を行うことが重要である,入札参加資格審査は公共工事を発注する機関の主観的事項によって格付けする,公共工事の発注は入札で決まることが一般的である
民間工事の営業担当者に求められる仕事内容として、不適切なものを選択してください。,企画提案,入札・契約,受注後のフォロー,情報収集,入札・契約
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

民間工事の営業担当者は、（　　　）に基づき、施主への企画提案、説得、交渉することが大きな仕事になります。",積算,入札情報,CALS/EC,情報,情報
建設業の営業担当者が有していると営業面で有利といえる資格として、最も適切なものを選択してください。,土木施工管理技士,測量士,宅地建物取引士,管工事施工管理技士,宅地建物取引士
公共工事の営業担当者に求められる仕事内容として、不適切なものを選択してください。,アフターフォロー,説得・交渉,現場説明,情報収集,説得・交渉
これから建築しようとする建物が建築基準法などの法令に適合しているかを審査する行政行為を何といいますか。正しいものを選択してください。,CALS/EC,経営事項審査,コンプライアンス,建築確認,建築確認
建設業の積算部門に求められるものとして、最も適切なものを選択してください。,実施計画書に基づいて施工しているかなど、現場での検査を行う,地震や風雪などに耐えられるように強度確保する,設計品質を保ちつつ工夫によって費用を削減すること,電気の配線、ガス・水道の配管、それらの付帯設備、エレベータ等の設置を迅速に設計すること,設計品質を保ちつつ工夫によって費用を削減すること
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

建設業における設計・積算部門の仕事は、①（　　　　）②計画・設計③積算の3つに分けることができます。",入札,品質管理,工程管理,企画・調査,企画・調査
建設業の設計・積算部門の仕事に関する記述として、最も適切なものを選択してください。,現地調査とは敷地調査を指し、市場調査や近隣調査は含まれない,建築物の設計には意匠設計、構造設計、設備設計があり、構造設計の設計者が中心になって基本計画・基本設計を行う,積算は、設計部門だけではなく、営業部門が担当する場合もある,構造設計では、平面詳細図や展開図などの図面を描く,積算は、設計部門だけではなく、営業部門が担当する場合もある
"建設業の施工部門で作成する、施工の進め方、工程管理、品質のチェックポイント、安全管理などが網羅された工事のシナリオを何といいますか。
最も適切なものを選択してください。",展開図,仕様書,施工計画書,設計図,施工計画書
建設業の施工部門のお客様をヒヤリングする際に、施工部門のポイントとなる仕事として、最も適切なものを選択してください。,品質管理,入札参加,債権管理,構造設計,品質管理
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

建設業における施工部門の仕事は、①（　　　）②現場運営③工程管理④品質管理⑤安全管理⑥工事原価管理などがあります。",施工計画書・実行予算書の作成,積算,構造設計,意匠設計,施工計画書・実行予算書の作成
"建設業の施工部門で作成する、工事に費やされるすべての費用を算出し、予算を立てたものを何といいますか。
最も適切なものを選択してください。",実行予算書,原価管理表,積算書,試算表,実行予算書
"金額ベースで建築費1,500万円以上の公共工事を請け負うにあたり、建設業者が入札参加する際に必要な許可や資格審査を何といいますか。
最も適切なものを選択してください。",建設業許可と工事施工能力審査,建設業許可と経営事項審査,国土交通大臣の許可と工事施工能力審査,建設業許可と技術提案審査,建設業許可と経営事項審査
"建設業のお客様から「経営事項審査が重要だ」というお話を聞き、経営事項審査について調べました。
経営事項審査に関する記述として、最も適切なものを選択してください。",経営事項審査は2007年から始まった制度である,経営事項審査の審査項目や基準は、市区町村が定めている,経営事項審査は民間工事の入札参加を希望する建設業者を審査する制度である,経営事項審査は、経営状況・技術力・労働福祉・安全成績などの総合力を重視する審査である,経営事項審査は、経営状況・技術力・労働福祉・安全成績などの総合力を重視する審査である
"建設業のお客様から「大規模で高い技術が必要な公共工事の入札参加資格を得るためには、経営状況・技術力・労働福祉・安全成績など会社の総合力が重要だ」というお話を聞きました。
お客様は何を踏まえて、このようなお話をされたのでしょうか。
最も適切なものを選択してください。",グリーン購入,特定商取引法,建築確認,経営事項審査,経営事項審査
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

経営事項審査は、公平性を期するために、中央建設業審議会という厳正中立な機関によって審議されていますが、これは（　　　）第33条にもとづいて設置されているものです。",下請法,PL法,建設業法,建築基準法,建設業法
"公共工事に入札参加を希望する建設業者の規模や経営状況などの客観的事項を審査する制度を何といいますか。
最も適切なものを選択してください。",入札参加資格審査,経営事項審査,中央建設業審議,工事施工能力審査,経営事項審査
"建設業者が一定の技術、財務基盤、工事実績などの要件（資格）などを充たしているかを全国一律の基準で審査・評価するために、審査項目や基準を審議する機関を何といいますか。
最も適切なものを選択してください。",建設業情報管理センター,経営事項審査会,工事施工能力審議会,中央建設業審議会,中央建設業審議会
建設業のITツールの１つであるレーザースキャナの説明として、最も適切なものを選択してください。,レーザーにより対象物との距離や角度を割り出す計測装置,建築（土木）工事の電子入札に対応するシステム,レーザー技術を活用して高速でスキャンする機器,発注者と施工情報を共有するシステム,レーザーにより対象物との距離や角度を割り出す計測装置
国土交通省が推進している生産性革命プロジェクトのうちの１つで、｢測量・設計から施工、検査、維持管理に至る全ての事業プロセスでICTを導入することにより建設生産システム全体の生産性向上を目指す取組み｣として、正しいものを選択してください。,k-Construction,i-Construction,i-Construction,Con-Tech,i-Construction
建設業のIT活用に関する説明として、最も適切なものを選択してください。,建設業では、グループウェアを活用するシーンが無い,中堅の建設業では、大手に比べグループウェア導入率が高い,大手の建設業では、原価管理を徹底するために、EDIを活用している,施工図面はほとんどがCADを使用して作成されており、3 次元CAD や積算機能との連携も進んでいる,施工図面はほとんどがCADを使用して作成されており、3 次元CAD や積算機能との連携も進んでいる
建設業界で最も普及しているITソフトウェアとして、正しいものを選択してください。,POS,PFI,CG,CAD,CAD
"建設業界のIT活用の現状として、最も適切なものを選択してください。
",施工図面の作成にほとんどCADを使用していない,工事現場支援までITを活用している企業は少ない,作業所においてもパソコンはほとんど利用されていない,メール、インターネットはほとんど使われていない,工事現場支援までITを活用している企業は少ない
国土交通省が定めるi-constructionの3つの柱として、不適切なものを選択してください。,ICT技術の全面的な活用,規格の標準化,入札の電子化,施工時期の平準化,入札の電子化
国土交通省が定めるi-Constructionの３つの柱として、最も適切なものを選択してください。,１.ICT技術の全面的な活用　２.規格の標準化　３.施工時期の平準化,１.ICT技術の全面的な活用　２.規格の標準化　３.設計業務の効率化,１.ICT技術の全面的な活用　２.検査の簡素化　３.施工時期の平準化,１.ICT技術の全面的な活用　２.通信技術の標準化　３.技術力の向上,１.ICT技術の全面的な活用　２.規格の標準化　３.施工時期の平準化
BIMの説明として、最も適切なものを選択してください。,建築（土木）工事の施工管理情報を全社、場合によっては発注者と共有するシステム,建築（土木）工事の設計図、施工図を２次元で作成し、それを元に3次元に転換するシステム,建築（土木）工事の電子入札に対応するシステム,構造物のモデル化を指す概念で、3 次元モデルを活用することで受発注者双方の業務効率化・高度化を実現しようとする手法,構造物のモデル化を指す概念で、3 次元モデルを活用することで受発注者双方の業務効率化・高度化を実現しようとする手法
建設業者の成長分野予想で、最も高い分野として、適切なものを選択してください。,防災分野,教育・文化施設分野,環境・省エネルギー分野,都市再生分野,環境・省エネルギー分野
建設業で環境・省エネルギー分野に対応するにあたっての課題として、不適切なものを選択してください。,対応する人材の育成が難しい,国や地方公共団体の積極支援が必要,技術革新のスピードが速く、キャッチアップに時間がかかる,少子化により今後需要が小さくなる,少子化により今後需要が小さくなる
建設業者の成長分野予想で挙げた分野の中で、少子化により今後需要が小さくなると見込まれる課題がある分野として、最も適切なものを選択してください。,環境・省エネルギー分野,教育・文化施設分野,医療・福祉分野,都市再生分野,教育・文化施設分野
建設業の成長分野として見込まれるストック有効活用分野に関する記述として、不適切なものを選択してください。,マンションリニューアルなどにおける関係者の合意形成が難しい,ゼネコン、専門工事業者による競争の激化,改修履歴、図面の不備等による事前準備にコストがかかる,工事規模が小さくコストが高い,工事規模が小さくコストが高い
"建設業の業界再編に関する記述です。（　　　）に当てはまる語句として、最も適切なものを選択してください。

経営基盤を強化せざるを得ない環境下で（　　　）の企業を中心に業界再編の機運が高まっている。",個人,中小以下,準大手以下,超大手,準大手以下
"建設業の業界再編に関する記述です。（　　　）に当てはまる語句として、最も適切なものを選択してください。

国土交通省の直轄工事において、企業が合併等をした場合には、入札資格段階の（　　　）が加算され、より大型工事に応札しやすくしています。",官庁評価点数,民間評価点数,企業評価点数,建設評価点数,企業評価点数
建設業界で大手ゼネコンの合併による企業再編の動きが少ない理由として、不適切なものを選択してください。,官公庁から民間までの市場をカバーし顧客も共通である,製造業のように工場集約による大幅な効率化を期待できる,各社とも建設・土木の両分野を職務として全面展開している,国内のみならず海外にも進出している,製造業のように工場集約による大幅な効率化を期待できる
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

建設業界はバブル期に大きく成長しましたが、その後の不況、公共投資の抑制などで企業間競争が激化に伴い、（　　　）の時代を迎えています。",淘汰,不況,成長,横這い,淘汰
建設業における人手不足への対応として、不適切なものを選択してください。,世代交代,定着・育成の工夫（OJTの充実）,新3Kへの取り組み,外国人の採用,世代交代
建設業における新型コロナウイルス感染症対策を契機とした新しい働き方として、最も適切なものを選択してください。,3D CADなどの導入,海外進出,外国人の採用,直行直帰、テレワークや非接触・リモート型の会議体,直行直帰、テレワークや非接触・リモート型の会議体
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

生産活動は必ずしも工場だけで行うのではなく、営業部門の受注、（　　　）、物流部門の納品までの一連の流れとしてとらえます。",開発部門の研究,広報部門の宣伝,仕入部門の発注,工場部門の生産,工場部門の生産
「有機又は無機の物質に物理的、化学的変化を加えて新たな製品を製造し、卸売する事業所」と定義される業種として、最も適切なものを選択してください。,小売業,研究開発業,製造業,卸売業,製造業
製造業に関する説明として、最も適切なものを選択してください。,製造された商品を梱包したり配送したりする事業所も関連する製造業に分類される,コンビニエンスストアで売られる弁当やジュースを作る産業は製造業に含まれない,製造業は、大きく電気、機械、化学、食品、繊維の5つの分野に分類される,有機または無機の物質に物理的、化学的変化を加えて新たな製品を製造し、卸売する事業所,有機または無機の物質に物理的、化学的変化を加えて新たな製品を製造し、卸売する事業所
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

（　　　）活動は必ずしも工場だけで行うのではなく、営業部門の受注、工場部門の生産、物流部門の納品までの一連の流れとしてとらえます。",トレーサビリティ,販売,生産,開発,生産
生産活動の流れとして、正しいものを選択してください。,受注 → 生産 → 納品,開発 → 受注 → 生産,開発 → 生産 → 受注,生産 → 受注 → 納品,受注 → 生産 → 納品
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

生産とは、決められた規格の品質のモノを、決められた（　　　）で、決められた数量の製品を、決められた時期までに作り上げること。",人数,手順,方法,コスト,コスト
製造業において生産した製品の検査の機能を持つ部門として、最も適切なものを選択してください。,製造部門,商品企画部門,設計部門,物流部門,製造部門
製造業において購買履歴やクレーム、ニーズなど顧客に関する情報を管理する部門として、最も適切なものを選択してください。,設計部門,物流部門,販売部門,製造部門,販売部門
製造業における製造部門の機能として、不適切なものを選択してください。,品質保証,生産管理,資材調達,研究開発,研究開発
製造部門の機能として、最も適切なものを選択してください。,配送、納品、旧商品の回収や在庫管理,設計基本計画立案、製品規格書や図面などの作成,販売促進、販売管理、顧客管理,生産管理、資材調達（購買）、製造、検査、品質保証,生産管理、資材調達（購買）、製造、検査、品質保証
製造業において顧客ニーズを分析把握して、商品企画を立案する部門として、最も適切なものを選択してください。,商品企画部門,販売部門,製造部門,設計部門,商品企画部門
"製造業における生産活動の中で、材料、原料の購買、外注はいずれの業務に含まれますか。
最も適切なものを選択してください。",販売,製造,調達,設計,調達
"製造業における生産活動の中で、図面・仕様書の作成はいずれの業務に含まれますか。
最も適切なものを選択してください。",設計,販売,調達,製造,設計
製造業の一般的な業務の流れとして、正しいものを選択してください。,設計 → 調達 → 配送,設計 → 調達 → 販売,設計 → 調達 → 仕入,設計 → 調達 → 製造,設計 → 調達 → 製造
製造業における生産管理業務に含まれないものとして、最も適切なものを選択してください。,原価管理,品質管理,販売管理,工程管理,販売管理
利用者の欲求に合うような製品を開発するために質問紙法、観察法、面接法を行うこととして、最も適切なものを選択してください。,設計,研究開発,市場調査,試作,市場調査
製品開発部門の仕事で、試作の段階に関する記述として、最も適切なものを選択してください。,製品内容のチェックを行う,基本的な仕様を決める,利用者のニーズを探る,一般的には数年かけて行う,製品内容のチェックを行う
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

新製品の開発をするには、設計による図面だけではなく、（　　　）を行うことにより、実際の製品チェックが行われます。",販売,試作,生産,調査,試作
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

製品開発の考え方は、大きく（　①　）と（　②　）に分かれます。",①マーケット・アウト　②プロダクト・イン,①マーケット・イン　②プロダクト・イン,①マーケット・イン　②プロダクト・アウト,①マーケット・アウト　②プロダクト・アウト,①マーケット・イン　②プロダクト・アウト
マーケット・インの説明として、最も適切なものを選択してください。,市場を調査・分析し、顧客が求めるモノを考えて、商品を開発・販売すること,自社の得意分野や保有技術・設備などから作れるモノを考えて、商品を開発・販売すること,現時点で最も売れている製品・サービスを模倣して、効率的に開発し、安価で販売すること,自社の売上の半分以上を構成しているお客様から求めていることをヒアリングして、商品を開発・販売すること,市場を調査・分析し、顧客が求めるモノを考えて、商品を開発・販売すること
プロダクト・アウトの説明として、最も適切なものを選択してください。,市場を調査・分析し、顧客が求めるモノを考えて、商品を開発・販売すること,現時点で最も売れている製品・サービスを模倣して、効率的に開発し、安価で販売すること,自社の売上の半分以上を構成しているお客様から求めていることをヒアリングして、商品を開発・販売すること,自社の得意分野や保有技術・設備などから作れるモノを考えて、商品を開発・販売すること,自社の得意分野や保有技術・設備などから作れるモノを考えて、商品を開発・販売すること
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

マーケティングの基本的なフレームである3Ｃ分析とは（　①　）の視点で自社を見つめ直し、(　②　）に対する優位性を確認・確立するための手法。",①コミュニケーション　②お客様,①プロダクト・アウト　②競合他社,①価格　②お客様,①マーケット・イン　②競合他社,①マーケット・イン　②競合他社
"マーケティングの基本的なフレームワークである3Ｃ分析は、頭文字がCである3つの言葉を用いて分析する手法です。
３つの言葉として、最も適切なものを選択してください。",Customer（顧客）Competitor（競合）Company（自社）,Cost（価格）Customer（顧客）Company（自社）,Customer（顧客）Construction（構成）Company（自社）,Competitor（競合）Cost（価格）Company（自社）,Customer（顧客）Competitor（競合）Company（自社）
生産管理の重要要素であるQCDSEのEの説明として、最も適切なものを選択してください。,Evolution（進化）である,Electronic（電気）である,Environment（環境）である,Efficiency（効率）である,Environment（環境）である
製造業のお客様の生産管理の流れとして、最も適切なものを選択してください。,生産計画 → 工程管理 → 生産統制 → 出荷計画,生産統制 → 工程管理 → 出荷計画 → 生産計画,工程管理 → 生産計画 → 出荷計画 → 生産統制,出荷計画 → 工程管理 → 生産計画 → 生産統制,生産計画 → 工程管理 → 生産統制 → 出荷計画
製造部門の目標として、最も適切なものを選択してください。,社員が快適に働くための環境整備を行うこと,販売促進により売上高を増加させること,顧客ニーズにあった商品を開発すること,良い品質の製品を安く、短時間で作ること,良い品質の製品を安く、短時間で作ること
製造部門の目標であるQCDの説明として、最も適切なものを選択してください。,納期よりも商品の品質が重要である,製造コストの低減が最大の目的である,良い品質の製品を短い時間で安く作ることである,QC活動により徹底した品質管理を行うことである,良い品質の製品を短い時間で安く作ることである
製造部門の目標である「良い製品をより安く、より速く作ること」を表すものとして、正しいものを選択してください。,TQM,TQC,QCD,SCM,QCD
製造物責任法（PL法）に関する記述として、最も適切なものを選択してください。,PL法により、製造業者等の安全対策は後退したといわれている,PL法により、製品の欠陥によって生命、身体または財産に被害を被ったことを証明すれば、被害者は損害賠償を求めることができるようになった,PL法施行後、製品関連事故に係る消費者相談は激減した,PL法により、消費者から損害賠償を求められないようにするためには、製造業者等は自ら過失がないことを証明しなければならない,PL法により、製品の欠陥によって生命、身体または財産に被害を被ったことを証明すれば、被害者は損害賠償を求めることができるようになった
下請法に関する記述として、最も適切なものを選択してください。,下請取引を公正化し、下請企業のコストを適正化するための法律です,下請取引を公正化し、下請企業の利益を保護するための法律です,下請企業が相談する窓口は消費者相談センターです,親企業（発注企業）の利益を保護するための法律です,下請取引を公正化し、下請企業の利益を保護するための法律です
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

2018年に改正された食品衛生法では国際標準である衛生管理手法の（　　　）対応が義務づけられました。",JAS,ISO,FSSC,HACCP ,HACCP 
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

SCMによる企業横断的なIT活用、生産現場と基幹系情報システムを連携させた（　　　）、情報技術化統合システムなど大企業を中心に高度なIT活用が行われています。",EOS,EDI,MES,MRP,MES
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

製造業のIT活動の1つとして（　　　）により、作業員等の入退場を管理・記録することで労務管理を効率化できる。",MRP,POPシステム,CAM,ICタグ,ICタグ
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

製造業では高度なIT活用が行われています。具体的には、流通過程を総合的に管理することで在庫削減を実現する（　①　）や、生産現場と基幹系情報システムを連携させQCDの最適化を図る（　②　）の導入などです。",①SCM　②MES,①ERP　②MES,①ERP　②MRP,①SCM　②MRP,①SCM　②MES
製品設計、開発段階でのシミュレーションを行ったり、数値解析による分析を行い製品開発を支援するシステムの名称として、正しいものを選択してください。,CAT,CAD,CAM,CAE,CAE
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

トレーサビリティシステムでは、製品の（　　　）による管理や製品の素性に関する情報の保管伝達が必要です。",認証番号,暗証番号,識別番号,Codex,識別番号
"食品のトレーサビリティシステムの導入目的として、以下のことが掲げられています。
このうち②に関する記述として、不適切なものを選択してください。

①情報の信頼性の向上
②食品の安全性向上への寄与
③業務の効率性の向上への寄与",製品の安全性などの事故が生じた場合に、行き先を追跡でき、正確で迅速な回収・撤去が行える,物流の効率化によりコストを削減し、利益率を上げることができる,事業者の責任を明確にできる,製品の安全性などの事故が生じた場合に、その原因のプロセスを遡って迅速かつ容易に探索できる,物流の効率化によりコストを削減し、利益率を上げることができる
"食品スーパーのお客様から「トレーサビリティシステム導入の目的はどのようなものか」と質問を受けました。
トレーサビリティシステム導入の目的として、最も適切なものを選択してください。",自社のコアコンピタンスを重視し、自社が得意とする分野へ限られた経営資源を集中する,環境に及ぼす影響を管理し改善することで、環境負荷を低減する,社員がIT機器をスムーズに利用できるように教育を行い、社員の問題解決力を向上させる,製品の安全性などの事故が生じた場合に、その原因をプロセスを遡って迅速かつ容易に探索できるようにする,製品の安全性などの事故が生じた場合に、その原因をプロセスを遡って迅速かつ容易に探索できるようにする
トレーサビリティを実現する技術として、半導体集積回路に情報を記録し、荷札の役割をする小さなチップを指すものとして、最も適切なものを選択してください。,ICタグ,二次元コード,バーコード,MES,ICタグ
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

SCMでは、チェーンの構成メンバー企業が（　　　）協力して、消費者に対応します。",アウトソーシングの促進に,人材確保のために,キャッシュフロー経営に,あたかも1つの企業のように,あたかも1つの企業のように
消費者の購買情報を製造メーカーや卸売業が共有し、消費者の購買動向を把握して商品の供給を行うマネジメントについて、最も適切なものを選択してください。,トレーサビリティ,CALS,SCM,One to One マーケティング,SCM
SCMに関する記述として、最も適切なものを選択してください。,チェーンの構成メンバー企業があたかも1つの企業のように協力する,小売業だけがPOSデータなどの消費者の購買情報を独占する,チェーンの構成メンバー企業は製造業者の生産能力に合わせて受発注を行なう,製造された製品が消費者に届くまでの時間が長くなるのが特徴である,チェーンの構成メンバー企業があたかも1つの企業のように協力する
SCMの目的として、不適切なものを選択してください。,リードタイムを短縮する,製造・卸・小売の各段階で商品在庫を持つ,商品の欠品や売れ残りを減らす,流通過程での商品在庫を削減する,製造・卸・小売の各段階で商品在庫を持つ
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

運輸業（物流陸運）の中心はトラック運送事業とJR貨物になり、（　　　）の産業となっています。",約6兆円,約10.5兆円,約19.5兆円,約20兆円,約19.5兆円
"運輸業の今後の動向としては、小口多頻度の配送ニーズが高まっています。
その背景として、不適切なものを選択してください。",ネット通販市場の拡大,慢性的な人手不足,単身世帯の増加,消費者の購買スタイルの変化,慢性的な人手不足
運輸業の特徴に関する記述として、不適切なものを選択してください。,景気変動と業績が直結,慢性的な人手不足,繁閑のギャップが少ない,下請け多重構造,繁閑のギャップが少ない
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

（　　　）は、貨物の陸上運送を中心に倉庫保管、荷役業務（搬出･搬入･仕分け）を事業としている企業、業界です。",流通業（卸売業）,建設業,製造業,運輸業（物流陸運）,運輸業（物流陸運）
運輸業の組織として、最も適切なものを選択してください。,運送部門、倉庫部門、情報システム部門,運送部門、倉庫部門、営業部門,営業部門、運送部門、倉庫部門、管理部門,運送部門、倉庫部門、総務部門,営業部門、運送部門、倉庫部門、管理部門
運輸業における運送部門の業務内容として、最も適切なものを選択してください。,現品管理,配送作業,入出荷・保管,物流ソリューション提案,配送作業
