衛星コンステレーションの特長に関する記述として、正しいものを選択してください。,地上に大きなインフラを用意する必要がある,中・低軌道を周回する非静止衛星を用いるため、通信の遅延時間が短くなる,通信が届かない山間部では使用できない,衛星を利用するため、緊急時のみ利用できる,中・低軌道を周回する非静止衛星を用いるため、通信の遅延時間が短くなる
"以下の説明に当てはまる通信プロトコルとして、最も適切なものを選択してください。

・WebブラウザとWebサーバーの間で使われるプロトコル
・暗号化機能が付与されており、クレジット番号などを安全にやり取りする場面で利用されている",HTTP,HTTPS,DHCP,TCP/IP,HTTPS
OSI参照モデルに従って機器やプロトコルを開発するメリットとして、最も適切なものを選択してください。,他社の製品同士でも相互に接続が可能になる,通信速度が高速になる,どの機器からデータが送信されたか、判別が容易になる,トラブルが起こっても機器同士で自動修復が可能になる,他社の製品同士でも相互に接続が可能になる
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

OSI参照モデルは、コンピューター間の通信に必要な機能を（　　　）つの階層（レイヤー）に分類し、階層ごとに実現すべき役割を定義したものです。",4,5,6,7,7
WebブラウザでWebページを参照するためのプロトコルとして、正しいものを選択してください。,FTP,DHCP,SMTP,HTTP,HTTP
通信プロトコルの種類として、正しいものを選択してください。,NAPT,WEP,PKI,HTTP,HTTP
OSI参照モデルの7つのレイヤーについて、誤っているものを選択してください。,OS層,アプリケーション層,物理層,セッション層,OS層
通信プロトコルの種類として、誤っているものを選択してください。,HTTP,TCP/IP,PKI,POP3,PKI
インターネットで標準となっているプロトコルとして、正しいものを選択してください。,OSI参照モデル,TCP/IP,NAPT,IPアドレス,TCP/IP
クラスBのアドレスとして、正しいものを選択してください。,10.0.0.1,172.16.1.1,192.168.1.1,255.255.255.1,172.16.1.1
システム管理者が、LANに所属しているメンバーにIPアドレスを自動的に割り振る機能として、正しいものを選択してください。,DHCP,デフォルトゲートウェイ,NAT,DNS,DHCP
"（　　　）に当てはまる語句として、正しいものを選択してください。

32 ビットのIP アドレスを（　　　）と言い、2011年にアドレスは枯渇しました。",IPv3,IPv4,IPv5,IPv6,IPv4
"（　　　）に当てはまる語句として、正しいものを選択してください。

デフォルトゲートウェイは”ネットワークの出入り口”の役割を果たしており、通常は自分のネットワークに接続しているルータの（　　　）を設定します。",パケット,サブネットマスク,ネットワークアドレス,IPアドレス,IPアドレス
プライベートIPアドレスをグローバルIPアドレスに変換するしくみの名称として、正しいものを選択してください。,DHCP,SMTP,NAT,デフォルトゲートウェイ,NAT
TCP／IPの説明として、不適切なものを選択してください。,TCP／IPでやりとりするデータの最小単位をパケットという,インターネットの標準で使用されているプロトコルである,TCPとIPで構成されるプロトコルの総称である,TCP／IPネットワークはMACアドレスで通信をしている,TCP／IPネットワークはMACアドレスで通信をしている
"（　　　）に当てはまる語句として、正しいものを選択してください。

（　　　）とは、レイヤー２スイッチを利用してネットワークを仮想的に分割する技術をいいます。",LAN,インターネット,VLAN,WAN,VLAN
"同一のLAN（ネットワークアドレスが同一）のなかで、セキュリティなどの理由で相互のPCを認識させたくない場合に、仮想的に別のネットワークを構築するしくみを何といいますか。
正しいものを選択してください。",PKI,ステルス機能,NAPT,VLAN,VLAN
プライベートIPアドレスに関する記述として、正しいものを選択してください。,インターネットに直接アクセスできないアドレス,世界中で重複することがない一意のアドレス,インターネットに直接アクセスできるアドレス,JPNICから直接割り当てられる,インターネットに直接アクセスできないアドレス
インターネットで使用する、公的機関より割り当てられた世界中で一意のアドレスとして、正しいものを選択してください。,FQDN,プライベートIPアドレス,サブネットマスク,グローバルIPアドレス,グローバルIPアドレス
IPアドレス（IPv4方式）に関する記述として、不適切なものを選択してください。,0～255までの4つの10進数をドット（．）で区切って表現する,ネットワークアドレスとホストアドレスに分割することができる,32桁の2進数で構成されたアドレスである,ネットワークアドレスは各コンピューター1台1台を識別するアドレスである,ネットワークアドレスは各コンピューター1台1台を識別するアドレスである
"IPアドレスが「192.168.1.1」、サブネットマスクが「255.255.255.192」のホストがあります。
このホストのIPアドレスをプレフィックス表記するとき、正しいものを選択してください。",192.168.1.1/24,192.168.1.1/25,192.168.1.1/26,192.168.1.1/27,192.168.1.1/26
クラスCのネットワーク内に設置できる最大ホスト数として、正しいものを選択してください。,254,256,510,512,254
IPv4アドレスの説明として、正しいものを選択してください。,128ビットのアドレスを16進数で表記したものである,128ビットのアドレスを10進数で表記したものである,32ビットのアドレスを10進数で表記したものである,48ビットのアドレスを16進数で表記したものである,32ビットのアドレスを10進数で表記したものである
DHCPサーバーがクライアントコンピューターへ割り振る情報の組み合わせとして、正しいものを選択してください。,IPアドレス、サブネットマスク、デフォルトゲートウェイのIPアドレス、DNSサーバーのIPアドレス,IPアドレス、デフォルトゲートウェイのIPアドレス、DNSサーバーのIPアドレス,IPアドレス、サブネットマスク、MACアドレス、デフォルトゲートウェイのIPアドレス、DNSサーバーのIPアドレス,IPアドレス、MACアドレス、デフォルトゲートウェイのIPアドレス、DNSサーバーのIPアドレス,IPアドレス、サブネットマスク、デフォルトゲートウェイのIPアドレス、DNSサーバーのIPアドレス
”www.ricoh.co.jp” のFQDN名（完全修飾ドメイン名）のホスト名として、正しいものを選択してください。,www,co,jp,ricoh,www
”www.ricoh.co.jp”の”ricoh.co.jp”は何を示しますか。正しいものを選択してください。,コンピューター名,所属名,ドメイン名,ホスト名,ドメイン名
日本の社団法人や財団法人を表しているドメイン名として、正しいものを選択してください。,＊＊＊．go．jp,＊＊＊．co．jp,＊＊＊．ne．jp,＊＊＊．or．jp,＊＊＊．or．jp
ホスト名「www．ricoh．co．jp」と、IPアドレスを対応づける仕組みとして、正しいものを選択してください。,FQDN,NAT,DHCP,DNS,DNS
ドメイン名のトップレベルドメインである「org」は何を表していますか。最も適切なものを選択してください。,ネットワーク用,非営利組織用,商業組織,大学、研究機関,非営利組織用
別名「Wi-Fi6」とも呼ばれる無線LANの規格として、正しいものを選択してください。,IEEE802.11ac,IEEE802.11g,IEEE802.11n,IEEE802.11ax,IEEE802.11ax
最大伝送速度の速い無線LANの規格として、最も適切なものを選択してください。,IEEE802.11ac,IEEE802.11n,IEEE802.11a,IEEE802.11ax,IEEE802.11ax
Wi-Fi6Eの説明として、正しいものを選択してください。,規格の要素（帯域幅、アンテナ数、変調方式）を高度化することで高速化できる,複数のアンテナによる送受信の仕組みで従来の約10倍に高速化が実現,6GHz帯が加わり、混雑や電波干渉が少ない安定した通信が可能,IEEE802.11b と互換性があり広く普及,6GHz帯が加わり、混雑や電波干渉が少ない安定した通信が可能
無線LANの規格、IEEE802.11nの特徴として、正しいものを選択してください。,周波数帯が空いていて干渉が少ないため、屋内で使用される,IEEE802.11aと互換性がある,2.4/5GHzの両方の周波数帯域に対応、複数のアンテナによる送受信の仕組みで従来の約10倍に高速化が実現,最大伝送速度が54MbpsでIEEE802.11bと互換性があり広く普及している,2.4/5GHzの両方の周波数帯域に対応、複数のアンテナによる送受信の仕組みで従来の約10倍に高速化が実現
無線LANに関する記述として、最も適切なものを選択してください。,電波を利用するため盗聴されることはなく、セキュリティ対策は不要である,セキュリティ対策として、無線LANルータのネットワーク名を表示しないようにする機能を「WEP」という,「IEEE802.11b」は「IEEE802.11g」と比較して転送速度が速い,SSIDとは無線LANにおけるアクセスポイントのネットワーク名である,SSIDとは無線LANにおけるアクセスポイントのネットワーク名である
無線LANの設定でセキュリティ上の観点からSSIDを見えないようにする機能として、正しいものを選択してください。,ステルス機能,SSL-VPN機能,レピュテーション機能,AutoRun機能,ステルス機能
IEEE802.11acの特徴として、正しいものを選択してください。,ほかの電子機器と同じ周波数を使うため、通信速度が遅くなる場合がある,規格の要素（帯域幅、アンテナ数、変調方式）を高度化することで高速化できる,周波数帯の利用が少ないため干渉が少ない。屋内用で使用,IEEE802.11bと互換性があり広く普及,規格の要素（帯域幅、アンテナ数、変調方式）を高度化することで高速化できる
無線LANの暗号化方式「WPA2」の説明として、最も適切なものを選択してください。,ユーザー認証や鍵を定期的に自動更新するTKIPというプロトコルを採用している,アクセスポイントとコンピューターで共通の鍵を設定する方式だが、解読されやすいため他の暗号方式が推奨されている,暗号化技術としてAESを採用することにより、暗号強度がより強固になっている,事前共通鍵を用いるユーザー認証方式である,暗号化技術としてAESを採用することにより、暗号強度がより強固になっている
"以下の説明に当てはまる無線LANの暗号方式として、最も適切なものを選択してください。

SAEと呼ばれる仕組みを用いて暗号化に利用する鍵を生成することにより、暗号強度がより強固になった",WEP,WPA,WPA2,WPA3,WPA3
IPoEに関する記述として、正しいものを選択してください。,IDとパスワードは必要なくユーザー認証せずともインターネットに接続できる,イーサネットを通して点と点を接続する,接続時に終端装置が必要である,混雑の影響を受けやすい,IDとパスワードは必要なくユーザー認証せずともインターネットに接続できる
"以下の説明に当てはまる通信方式として、正しいものを選択してください。

イーサネットを通してIP通信を行う方式で、「大規模環境にも対応できるセッション数」「安定した通信速度」「大容量の収容設計」など優れた特徴がある",IPoE,PPPoE,FTTH,5G,IPoE
IPアドレスやデフォルトゲートウェイなどのTCP/IP構成を確認できるネットワークコマンドとして、正しいものを選択してください。,ipconfig,netstat,arp,ping,ipconfig
"（　　　）に当てはまる語句として、正しいものを選択してください。

サーバーに接続できなくなったPCからコマンドプロンプトの（　①　）を使い、TCP／IP構成を確認し、ルータまで通信できるか（　②　）を試した。",①ping　②ipconfig,①ipconfig　②ping,①nslookup　②arp,①arp　②ipconfig,①ipconfig　②ping
通信相手とパケットのやり取りができるか調べるネットワークコマンドとして、正しいものを選択してください。,netstat,arp,tracert,ping,ping
"自分のパソコンと同じネットワークにつながっているプリンタから印刷ができなくなりました。トラブルの切り分けとして、誤っているものを選択してください。
※プリンタへはIPアドレスで接続する設定になっています。",nslookupコマンドでDNS情報の確認をした,自分のパソコンのネットワークケーブルが抜けていないか確認した,他のパソコンからプリンタに印刷できるか試してみた,プリンタのIPアドレスに対してpingコマンドを投げ、レスポンスがあるか確認した,nslookupコマンドでDNS情報の確認をした
"お客様から「ネットワークに繋がらない」と相談を受けました。
検証のためよく使われるネットワークコマンドとして、正しいものを選択してください。",ping,release,renew,ftp,ping
"ネットワークトラブルの切りわけに関する記述です。（　　　）に当てはまる語句として、最も適切なものを選択してください。

ネットワークトラブルを大きく分けると、物理的な障害やソフトの要因、また（　　　 ）などがあげられます。",OSの不具合,NICの破損,人的ミス,ネットワークケーブルの断線,人的ミス
グループウェアの機能の説明として、誤っているものを選択してください。,ワークフローは、各種申請や承認の必要な書類を回覧し、電子決裁まで行う機能である,施設予約は、会議室や備品の予約を行う機能である,スケジューラーは、グループメンバーの予定管理を行う機能である,掲示板とは、企業内の全員に一斉にメールを発信する機能である,掲示板とは、企業内の全員に一斉にメールを発信する機能である
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

プロジェクトの会議開催に当たりメンバーのスケジュール調整や会議室予約、メンバーへの伝言といった作業が必要になるが（　　　 ）を利用することにより、業務の効率化を図ることができます。",アドウェア,ハードウェア,グループウェア,スパイウェア,グループウェア
"（　　　）に当てはまる語句として、正しいものを選択してください。

エンタープライズソーシャルとは、（　　　）を使ったコミュニケーション・コラボレーションを実現する機能です。",ワークフロー,電話,マイクロブログ,メール,マイクロブログ
グループウェアの機能として、当てはまらないものを選択してください。,掲示板,画像編集,スケジュール管理,施設予約,画像編集
"（　　　）に当てはまる語句として、正しいものを選択してください。

グループウェアは企業内にサーバーを設置する（　　　）やクラウドを利用するタイプなど、様々な製品・サービスが各メーカーより提供されている。",データセンター,オンプレミスタイプ,オンショア,オンサイト,オンプレミスタイプ
グループウェアの記述として、誤っているものを選択してください。,Microsoft 365（Office365）はサーバを設置せずに使うことができる,グループウェアは様々な種類があり、企業の規模・形態によって購入するソフトは異なる,desknet’s NEOは大規模企業向けのグループウェアである,Notes／DominoはHCL社のグループウェアである,desknet’s NEOは大規模企業向けのグループウェアである
サーバーを設置し、Small Business（部門内または小規模企業利用）に適したグループウェアとして、正しいものを選択してください。,Notes／Domino,Exchange Server,Microsoft 365（Office365）,desknet’s NEO,desknet’s NEO
"お客様から「自社内でグループウェアを使いたいが、サーバーを設置せずに安価なものを提案して欲しい」と相談を受けました。
お客様へ提案する商品として、最も適切なものを選択してください。
※従業員数50名程度の小規模な会社とする。",Exchange Server,Notes／Domino,サイボウズOffice クラウド版,desknet’s NEO,サイボウズOffice クラウド版
Google社が運営する動画共有サービスとして、正しいものを選択してください。,LINE,X（旧Twitter）,YouTube,Facebook,YouTube
学生向けコミュニティサイトとして発足した世界最大のSNSの名称として、正しいものを選択してください。,mixi,X（旧Twitter）,iTunes,Facebook,Facebook
SNSに期待される効果として、最も適切なものを選択してください。,顧客や市場の評判・意見を収集することができる,社内のメールシステムの代わりとして、重要データのやり取りにも使える,社員の身元を明かさず匿名で投稿することで、コミュニティの意見を操ることが可能である,社員同士のコミュニケーションを深めることができる反面、顧客とのコミュニケーションには役立たない,顧客や市場の評判・意見を収集することができる
Microsoft社が運営するビジネスチャットツールとして、正しいものを選択してください。,Azure,Teams,LINE WORKS,Outlook,Teams
インターネットを利用したシステムの中で、生中継、質疑応答、投票、アンケート機能などを持ち、オンラインでの講演やセミナーに利用されるものとして、最も適切なものを選択してください。,ビジネスチャット,ウェビナー,クラウド,ディレクトリサービス,ウェビナー
クライアント/サーバー型の説明として、正しいものを選択してください。,お互いのコンピューター同士でリソースを共有して利用する分散管理型のネットワーク利用形態,クライアントとは、ネットワークで繋がった他のコンピューターにファイルやデータを提供するコンピューターをいう,サーバーとは、提供されたさまざまなリソースを利用する側のコンピューターをいう,サーバーでリソースを一括管理し、クライアントでリソースを利用する,サーバーでリソースを一括管理し、クライアントでリソースを利用する
IBM社のサーバー用CPUとして、最も適切なものを選択してください。,POWER,Opteron,SPARC,Xeon,POWER
ピアツーピア型の記述として、正しいものを選択してください。,サーバーを中心に構成される、集中管理型のネットワーク分類,お互いのコンピューター同士でリソースを共有して利用する分散管理型のネットワーク分類,複数の企業のイントラネット同士を結んだネットワーク形態,LAN同士を接続した広域ネットワーク形態,お互いのコンピューター同士でリソースを共有して利用する分散管理型のネットワーク分類
サーバーの役割を果たすコンピューターに求められる機能として、誤っているものを選択してください。,クライアントにあるリソースを利用してデータ加工できる,複数のCPUを搭載し処置を分散することで、処理を高速化できる,複数のネットワークインターフェースカードを持ち、障害に対応できる,電源ユニットを複数持つことができ、片方が壊れてもサーバーを稼動させることができる,クライアントにあるリソースを利用してデータ加工できる
お互いのコンピューター同士でリソースを共有して利用する、分散管理型のネットワークの利用形態として、正しいものを選択してください。,ピアツーピア,トポロジ,セグメント,クライアントサーバー,ピアツーピア
"サーバーはコンピューターの性能向上に伴い、小型化が進んでいます。
電源ユニット等を集約し、より小型化したサーバーとして、正しいものを選択してください。",ラック搭載型サーバー,x86サーバー,仮想サーバー,ブレードサーバー,ブレードサーバー
サーバーの役割を果たすコンピューターの記述について、最も適切なものを選択してください。,膨大なデータを扱うため、汎用（メインフレーム）コンピューターのみ使用できる,互換性の高いクライアントOSが稼働していることが必要,複数のNICを持たせ、ひとつのNICとして扱うことで負荷分散や信頼性の向上を図る技術をチーミングという,1つのPCに搭載できるCPUは、最大2つまでという制限がある,複数のNICを持たせ、ひとつのNICとして扱うことで負荷分散や信頼性の向上を図る技術をチーミングという
バックアップの説明として、正しいものを選択してください。,バックアップには磁気テープを用いることが推奨されている,バックアップは復旧にかかる時間も考慮し、最適な方法を選択することが重要である,差分バックアップは前回のバックアップからの変更点をバックアップする,毎日完全バックアップを取る方法が一般的である,バックアップは復旧にかかる時間も考慮し、最適な方法を選択することが重要である
HTML文書や画像などをインターネットに公開するサーバーとして、正しいものを選択してください。,DNSサーバー,認証サーバー,Webサーバー,データベースサーバー,Webサーバー
オープンソースのWebサーバーソフトウェアとして、正しいものを選択してください。,OpenLDAP,IIS,Active Directory,Apache HTTP Server,Apache HTTP Server
インターネット上で使うコンピューターのドメイン名をIPアドレスに変換するサーバーとして、正しいものを選択してください。,DNSサーバー,Webサーバー,認証サーバー,メールサーバー,DNSサーバー
Microsoft社のデータベースとして、最も適切なものを選択してください。,SQL Server,Oracle,Informix,MySQL,SQL Server
ファイルサーバーの役割として、最も適切なものを選択してください。,ネットワーク上で、ハードディスクを共有し、クライアントコンピューターから利用できるようにする,利用者のユーザ名やパスワードを管理する,クライアントのWebブラウザからの要求に応じ、インターネット経由で情報を送信する,クライアントの要求に従ってサーバーで大量のデータの検索や集計を行い結果だけをクライアントに返す,ネットワーク上で、ハードディスクを共有し、クライアントコンピューターから利用できるようにする
ネットワークでHDDを共有し、クライアントコンピューターから使用できるようにしたサーバーの機能の名称として、正しいものを選択してください。,Webサーバー,アプリケーションサーバー,メールサーバー,ファイルサーバー,ファイルサーバー
ハウジングの特徴として、正しいものを選択してください。,専用業者のサーバーの一部を借りて利用する方法,サーバーを自社に設置し、運用・管理する方法,サーバーを一括して預かり、保守・サービスも含めて提供する施設,外部のデータセンターに自社サーバーを置いて保守管理を委託する方法,外部のデータセンターに自社サーバーを置いて保守管理を委託する方法
サーバーを一括して預かり、インターネット接続回線や、保守などのサービスも含めて提供する施設として、正しいものを選択してください。,データセンター,プロバイダー,ファイバーチャネル,RADIUS,データセンター
専用事業者などのサーバーの一部を借りて利用する形態として、正しいものを選択してください。,プロバイダ,ハウジング,ホスティング,DHCPサーバー,ホスティング
ユーザーの管理方式の「ドメイン」の説明として、正しいものを選択してください。,ユーザーやコンピューターを一括管理するサーバーが必要である,認証データベースはそれぞれのコンピューターが持つ,コンピューターごとに同じワークグループ名を設定するだけで構築できる,ピアツーピア型のネットワークで利用される,ユーザーやコンピューターを一括管理するサーバーが必要である
"Windowsネットワーク接続されたユーザーの管理方式の説明です。（　　　）に当てはまる語句として、最も適切なものを選択してください。

クライアント/サーバー型のネットワークのグループでは、ユーザーやコンピューターを一括管理する機能を持つサーバーを必要とします。このサーバーを「（　　　）コントローラー」と呼びます。",ドメイン,アカウント,ワークグループ,データベース,ドメイン
ネットワーク内でユーザーを識別するために作成されるユーザー情報として、正しいものを選択してください。,ユーザーアカウント,ワークグループ,ドメインコントローラ,認証データベース,ユーザーアカウント
"（　　　）に当てはまる語句として、最も適切なものを選択してください。

（　　　）とは外部記憶装置のことで、ハードディスクやNASなどがこれにあたります。",ホットスペア,RAID,ストレージ,SAN,ストレージ
ミラーリングの説明として、正しいものを選択してください。,データをブロック単位に分割し、複数のHDDに同時に書き込む技術で、処理速度が高速になる,保存する際に書き込むデータからパリティを生成する仕組みで、ディスクが１台壊れてもデータの修復が可能である,HDD自体の故障に備え、2台以上のHDDに同じデータを書き込む仕組みで、ディスクが１台壊れても、もう１台で使用可能である,パリティを二重に生成して異なるディスクに記録する仕組みで、ディスクが２台壊れてもデータの修復が可能である,HDD自体の故障に備え、2台以上のHDDに同じデータを書き込む仕組みで、ディスクが１台壊れてももう１台で使用可能である
万が一の障害発生時に被害を最小限に留め、また短時間で復旧させる具体策としてRAIDがありますが、障害対策として、不適切なものを選択してください。,ミラーリング（RAID1）,パリティ付きストライピング（RAID5）,ストライピング（RAID0）,ダブルパリティ付きストライピング（RAID6）,ストライピング（RAID0）
「RAID6」の説明として、不適切なものを選択してください。,HDD障害の際は、ほかのHDDのデータとパリティを使って、元のデータを修復できる,ファイルを分散して書き込む際、パリティを同時に生成する,データをブロック単位に分割し、複数のHDDに書き込む,2台のHDDに故障が生じた場合、修復は不可能である,2台のHDDに故障が生じた場合、修復は不可能である
複数のHDDをまとめてひとつの記憶装置として扱い、データを分散化する技術として、正しいものを選択してください。,RAID,NAS,パリティ,ファイバーチャネル,RAID
ストライピングの説明について、正しいものを選択してください。,全く同じデータを複数のHDDに二重に書き込む技術,1台のHDDが破損しても別のHDDでデータが取り出せる,データをブロック単位に分割し、複数のHDDに書き込む技術,レベル分類では「RAID1」に該当する,データをブロック単位に分割し、複数のHDDに書き込む技術
LANに直接接続し、簡易なファイルサーバーとして利用する記憶機器として、正しいものを選択してください。,SAN,CAL,NAS,NAT,NAS
SANの特徴として、不適切なものを選択してください。,既存のLANとは別に独立したネットワークを構成する,拡張性が高い,RAID構成で構築されることが多く、耐障害性が高い,NASに比べて導入コストが安い,NASに比べて導入コストが安い
各サーバーからストレージを切り離し、ファイバーチャネルでストレージを接続した独立したネットワークとして、正しいものを選択してください。,SAN,NAS,NAT,CAL,SAN
NASの説明として、誤っているものを選択してください。,ファイバーチャネル（FC）接続による独立したネットワークである,ネットワークに直接接続したストレージをいう,簡易なファイルサーバーとして利用される,管理が楽で、低コストで構築できる,ファイバーチャネル（FC）接続による独立したネットワークである
ネットワークストレージのSANに比べて、NASを利用したときのメリットについて、最も適切なものを選択してください。,FC接続による専用ネットワークにより、高速で信頼性の高い通信が可能である,独立したネットワークを構築するため、既存のLANへの負担はない,管理が楽で低コストで構築できる,拡張性が高い,管理が楽で低コストで構築できる
SANやNASなどのネットワークストレージ技術を専用のファイバーチャネルなどを使わず、既存の汎用ネットワークインフラを使って実現させる仕組みの名称として、正しいものを選択してください。,ICANN,iSCSI,DHCP,RAID,iSCSI
iSCSIとSANを比較した記述のうち、正しいものを選択してください。,iSCSIはSANに比べてコスト的に大きなメリットがある,iSCSIはSANに比べて非常に高いパフォーマンスを発揮できる,SANはiSCSIに比べて容易に導入することができる,SANはネットワークストレージ技術を既存の汎用ネットワークインフラを使って実現させる仕組みである,iSCSIはSANに比べてコスト的に大きなメリットがある
ネットワークストレージ技術として、最近採用が増えている「iSCSI」の説明として、不適切なものを選択してください。,専用LANの構築は不要である,TCP／IPプロトコルを使って、SCSIのコマンド等を送信するしくみである,SCSIコマンドを通過させるために、既存のルータに変更が必要である,IPネットワークの高速化による速度向上が期待されている,SCSIコマンドを通過させるために、既存のルータに変更が必要である
人が介在せず、ネットワーク接続された機器同士が相互に情報交換し、最適な制御を行うシステムとして、正しいものを選択してください。,Hadoop,データサイエンティスト,M2M,NoSQL,M2M
ソーシャルメディアやセンサーなどが生成する構造化されていないデータを含む大量のデータをデータベース化するために利用されるシステムの総称として、正しいものを選択してください。,NoSQL,M2M,データサイエンティスト,Hadoop,NoSQL
Google社が開発した大規模データの並列分散処理を実現するためのシステムとして、正しいものを選択してください。,M2M,Hadoop,データサイエンティスト,NoSQL,Hadoop
クラウドコンピューティングの説明として、正しいものを選択してください。,専用事業者のサーバーの一部を借りて利用すること,インターネットなどのネットワークを通じて、必要なサービスを必要なだけ利用することができる仕組み,サーバーをデータセンターに預け管理も委託するシステム,サーバーから記憶装置を切り離し、ストレージのみで構築したネットワーク,インターネットなどのネットワークを通じて、必要なサービスを必要なだけ利用することができる仕組み
ユーザーが必要最低限の機器構成のみでインターネットを通じて様々なサービスを受けることができる仕組みとして、正しいものを選択してください。,RAID,ハウジング,NAS,クラウド,クラウド
クラウド導入後の管理者側のメリットとして、誤っているものを選択してください。,開発のための納期が短縮される,アプリケーションをクラウド利用することで、バージョンアップや更新作業が不要になる,システム構築のための多くのコスト・時間が必要になる,厳しい管理体制による高いセキュリティで、安全に利用することができる,システム構築のための多くのコスト・時間が必要になる
"A社では、クラウドコンピューティングにより自宅からでも職場からでも同じデータにアクセスできるしくみの利用を計画しています。
A社のユーザーが利用に際し注意すべきこととして、最も適切なものを選択してください。",ファイルサーバー負荷の増大に注意する,パスワードを厳重に設定するなどセキュリティ面に十分注意する,サーバーのハードディスクの故障を想定した対処方法を準備しておく,ファイバーチャネルなどの専門的な管理スキルが必要となる,パスワードを厳重に設定するなどセキュリティ面に十分注意する
中小企業のお客様からクラウドのメリットについて、質問を受けました。クラウドを導入するメリットとして、誤っているものを選択してください。,社内にサーバーを設置する必要がありません,専任のシステム管理者が不要になります,社内のユーザー教育が不要になります,カスタマイズがユーザーレベルで簡単にできます,社内のユーザー教育が不要になります
クラウドについての記述として、最も適切なものを選択してください。,自宅からでも職場からでも、またどのデバイスからでも同じデータにアクセスができる,提供されているアプリケーションは、自社の業務用にカスタマイズすることはできない,クラウドで提供しているアプリケーションを使用するには、まずアプリケーションをダウンロードしインストールして利用する,クラウドの料金体系は、どれだけのユーザ数でも定額固定性である,自宅からでも職場からでも、またどのデバイスからでも同じデータにアクセスができる
オンプレミスと比較した際のクラウドの特徴について、正しいものを選択してください。,障害発生時には、クラウドベンダーが対応を行うため、負担が軽く済む,社内ネットワークの速度にも依存するが、一般的にサーバーまで高速接続できる,インターネット経由でのアクセスとなるため、セキュリティリスクは低くなる,利用開始まで数か月かかる場合が多い,障害発生時には、クラウドベンダーが対応を行うため、負担が軽く済む
オンプレミスと比較した際のクラウドの特徴として、正しいものを選択してください。,障害が発生した場合は自前で対応するため、障害の原因・内容は明確になる,社内ネットワークの速度にも依存するが、一般的にサーバーまで高速接続できる,利用開始まで数か月かかる場合が多い,インターネット経由でのアクセスとなるため、セキュリティリスクは高くなる,インターネット経由でのアクセスとなるため、セキュリティリスクは高くなる
サーバー、ストレージ、ネットワークなどのインフラすべてをインターネット経由で提供するサービスとして、正しいものを選択してください。,PaaS,SaaS,IaaS,XaaS,IaaS
"A社では、グループウェアを新たに導入しようと考えています。
次の条件を満たす、最も適切なものを選択してください。

【条件】
・なるべく早くシステムを稼動させたい
・専用のクライアントアプリケーションはインストールしない
・専任のサーバー管理者はいない",SaaSで提供されているグループウェアを導入する,自社にクライアント・サーバー型のグループウェアを導入する,グループウェアとして定評のあるNotes／Dominoを導入する,ハウジングを利用してグループウェアを導入する,SaaSで提供されているグループウェアを導入する
SaaSやPaaSも含めたクラウドサービスの総称として、正しいものを選択してください。,IaaS,HaaS,ASP,XaaS,XaaS
マルチテナント方式の記述として、正しいものを選択してください。,サーバーやストレージなどのハードウェアをインターネット経由で提供するサービス,Eコマース（電子商取引）サイトとして多数の企業に出店を呼びかけて構築したサイト,インターネットを利用してアプリケーションを提供するサービスの中で、複数の企業でサーバーやDBを共有する形態,インターネットを利用してアプリケーションを提供するサービスの中で、企業ごとにサーバーを別途用意する形態,インターネットを利用してアプリケーションを提供するサービスの中で、複数の企業でサーバーやDBを共有する形態
IaaSの記述として、正しいものを選択してください。,サーバーやストレージなどのハードウェアやシステムが稼働するインフラをインターネット経由で提供するサービス,ユーザが必要とするアプリケーションをインターネット経由で提供するサービス,アプリケーションの開発環境や利用するための機能をインターネット経由で提供するサービス,固定電話や携帯電話など異なる通信網を統合させる次世代のネットワークサービス,サーバーやストレージなどのハードウェアやシステムが稼働するインフラをインターネット経由で提供するサービス
SaaSについての記述として、正しいものを選択してください。,ユーザーが必要としているアプリケーションをインターネット経由で提供するサービス,固定電話や携帯電話など異なる通信網を統合させる次世代のネットワークサービス,アプリケーションの開発環境などや利用するための機能をインターネット経由で提供するサービス,サーバーやストレージなどのハードウェア、アプリケーションなどが稼動するためのインフラすべてをインターネット経由で提供するサービス,ユーザーが必要としているアプリケーションをインターネット経由で提供するサービス
SaaSについての記述として、最も適切なものを選択してください。,各企業ごとに全ての機能においてカスタマイズを行うことができる,企業ごとにサーバーを別途用意するシングルテナント方式を採用,複数の企業でサーバーを共有し、各企業の設定で利用するマルチテナント方式を採用,利用料金は企業の規模ごとの定額制である,複数の企業でサーバーを共有し、各企業の設定で利用するマルチテナント方式を採用
"お客様から「パブリッククラウドのサービスを利用する上で注意すべき点を教えて欲しい」と相談を受けました。
お客様への回答として、最も適切なものを選択してください。",利用人数分の月額費用が発生するので、長期で見るとコスト高になる可能性があります,別途自社でサーバーや管理者を準備しなければならない可能性があります,利用を中止したいときでもすぐに中止できない場合があります,サービスが利用できるようになるまで時間がかかる可能性があります,利用人数分の月額費用が発生するので、長期で見るとコスト高になる可能性があります
"（　　　）に当てはまる語句として、正しいものを選択してください。

（　　　）は日本政府の共通クラウド基盤で、政府の情報システムについて、共通的な基盤・機能を提供する複数のクラウドサービス（IaaS、PaaS、SaaS）の利用環境です。",パブリッククラウド,ハイブリッドクラウド,マルチクラウド,ガバメントクラウド,ガバメントクラウド
